Australian Bureau of Statistics

"National Health Survey, 2022"
"Age of person in single years by Gender and SEIFA - Index of Relative Socio-economic Disadvantage - 2021 - SA2 - Deciles - National"
"Counting: Weighted count of Person level"

Filters:
"Default summation","Weighted count of Person level (#)"

"Counting","Age of person in single years","Gender","SEIFA - Index of Relative Socio-economic Disadvantage - 2021 - SA2 - Deciles - National","Count","RSE","Annotations",
"Weighted count of Person level","84","Non-binary","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","84","Non-binary","Decile 2",0,0.00,
"Weighted count of Person level","84","Non-binary","Decile 3",0,0.00,
"Weighted count of Person level","84","Non-binary","Decile 4",0,0.00,
"Weighted count of Person level","84","Non-binary","Decile 5",0,0.00,
"Weighted count of Person level","84","Non-binary","Decile 6",0,0.00,
"Weighted count of Person level","84","Non-binary","Decile 7",0,0.00,
"Weighted count of Person level","84","Non-binary","Decile 8",0,0.00,
"Weighted count of Person level","84","Non-binary","Decile 9",0,0.00,
"Weighted count of Person level","84","Non-binary","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","84","Total","Decile 1 (lowest)",4.2,np,"**"
"Weighted count of Person level","84","Total","Decile 2",6,np,"**"
"Weighted count of Person level","84","Total","Decile 3",7.1,np,"**"
"Weighted count of Person level","84","Total","Decile 4",5.8,np,"**"
"Weighted count of Person level","84","Total","Decile 5",12.8,40.39,"*"
"Weighted count of Person level","84","Total","Decile 6",2.8,np,"**"
"Weighted count of Person level","84","Total","Decile 7",2.4,np,"**"
"Weighted count of Person level","84","Total","Decile 8",13,42.57,"*"
"Weighted count of Person level","84","Total","Decile 9",14.8,45.86,"*"
"Weighted count of Person level","84","Total","Decile 10 (highest)",2,44.60,"*"
"Weighted count of Person level","85","Man","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","85","Man","Decile 2",0,0.00,
"Weighted count of Person level","85","Man","Decile 3",4.1,np,"**"
"Weighted count of Person level","85","Man","Decile 4",6,np,"**"
"Weighted count of Person level","85","Man","Decile 5",2.9,np,"**"
"Weighted count of Person level","85","Man","Decile 6",2.3,np,"**"
"Weighted count of Person level","85","Man","Decile 7",0,0.00,
"Weighted count of Person level","85","Man","Decile 8",2.5,np,"**"
"Weighted count of Person level","85","Man","Decile 9",3.3,np,"**"
"Weighted count of Person level","85","Man","Decile 10 (highest)",3.4,46.06,"*"
"Weighted count of Person level","85","Woman","Decile 1 (lowest)",1.7,np,"**"
"Weighted count of Person level","85","Woman","Decile 2",10.8,40.31,"*"
"Weighted count of Person level","85","Woman","Decile 3",5.1,np,"**"
"Weighted count of Person level","85","Woman","Decile 4",0,0.00,
"Weighted count of Person level","85","Woman","Decile 5",1.2,np,"**"
"Weighted count of Person level","85","Woman","Decile 6",3.1,np,"**"
"Weighted count of Person level","85","Woman","Decile 7",6.8,np,"**"
"Weighted count of Person level","85","Woman","Decile 8",2,np,"**"
"Weighted count of Person level","85","Woman","Decile 9",2.7,np,"**"
"Weighted count of Person level","85","Woman","Decile 10 (highest)",9.8,np,"**"
"Weighted count of Person level","85","Non-binary","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","85","Non-binary","Decile 2",0,0.00,
"Weighted count of Person level","85","Non-binary","Decile 3",0,0.00,
"Weighted count of Person level","85","Non-binary","Decile 4",0,0.00,
"Weighted count of Person level","85","Non-binary","Decile 5",0,0.00,
"Weighted count of Person level","85","Non-binary","Decile 6",0,0.00,
"Weighted count of Person level","85","Non-binary","Decile 7",0,0.00,
"Weighted count of Person level","85","Non-binary","Decile 8",0,0.00,
"Weighted count of Person level","85","Non-binary","Decile 9",0,0.00,
"Weighted count of Person level","85","Non-binary","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","85","Total","Decile 1 (lowest)",2,np,"**"
"Weighted count of Person level","85","Total","Decile 2",12.2,46.07,"*"
"Weighted count of Person level","85","Total","Decile 3",10.5,46.20,"*"
"Weighted count of Person level","85","Total","Decile 4",10.3,43.99,"*"
"Weighted count of Person level","85","Total","Decile 5",3.3,np,"**"
"Weighted count of Person level","85","Total","Decile 6",4.5,np,"**"
"Weighted count of Person level","85","Total","Decile 7",8.1,np,"**"
"Weighted count of Person level","85","Total","Decile 8",4.3,np,"**"
"Weighted count of Person level","85","Total","Decile 9",2.9,np,"**"
"Weighted count of Person level","85","Total","Decile 10 (highest)",19.4,np,"**"
"Weighted count of Person level","86","Man","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","86","Man","Decile 2",0,0.00,
"Weighted count of Person level","86","Man","Decile 3",1.7,np,"**"
"Weighted count of Person level","86","Man","Decile 4",8.3,49.46,"*"
"Weighted count of Person level","86","Man","Decile 5",5.9,np,"**"
"Weighted count of Person level","86","Man","Decile 6",0,0.00,
"Weighted count of Person level","86","Man","Decile 7",0,0.00,
"Weighted count of Person level","86","Man","Decile 8",0,0.00,
"Weighted count of Person level","86","Man","Decile 9",5.1,41.99,"*"
"Weighted count of Person level","86","Man","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","86","Woman","Decile 1 (lowest)",4.3,np,"**"
"Weighted count of Person level","86","Woman","Decile 2",0.9,np,"**"
"Weighted count of Person level","86","Woman","Decile 3",8,37.27,"*"
"Weighted count of Person level","86","Woman","Decile 4",3.1,np,"**"
"Weighted count of Person level","86","Woman","Decile 5",1.9,np,"**"
"Weighted count of Person level","86","Woman","Decile 6",3.3,np,"**"
"Weighted count of Person level","86","Woman","Decile 7",4.4,np,"**"
"Weighted count of Person level","86","Woman","Decile 8",0,0.00,
"Weighted count of Person level","86","Woman","Decile 9",10.2,np,"**"
"Weighted count of Person level","86","Woman","Decile 10 (highest)",2.1,np,"**"
"Weighted count of Person level","86","Non-binary","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","86","Non-binary","Decile 2",0,0.00,
"Weighted count of Person level","86","Non-binary","Decile 3",0,0.00,
"Weighted count of Person level","86","Non-binary","Decile 4",0,0.00,
"Weighted count of Person level","86","Non-binary","Decile 5",0,0.00,
"Weighted count of Person level","86","Non-binary","Decile 6",0,0.00,
"Weighted count of Person level","86","Non-binary","Decile 7",0,0.00,
"Weighted count of Person level","86","Non-binary","Decile 8",0,0.00,
"Weighted count of Person level","86","Non-binary","Decile 9",0,0.00,
"Weighted count of Person level","86","Non-binary","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","86","Total","Decile 1 (lowest)",10.3,38.28,"*"
"Weighted count of Person level","86","Total","Decile 2",0.8,np,"**"
"Weighted count of Person level","86","Total","Decile 3",3.5,np,"**"
"Weighted count of Person level","86","Total","Decile 4",11.7,38.66,"*"
"Weighted count of Person level","86","Total","Decile 5",7.2,np,"**"
"Weighted count of Person level","86","Total","Decile 6",3.3,np,"**"
"Weighted count of Person level","86","Total","Decile 7",7.8,44.20,"*"
"Weighted count of Person level","86","Total","Decile 8",0,0.00,
"Weighted count of Person level","86","Total","Decile 9",10.2,np,"**"
"Weighted count of Person level","86","Total","Decile 10 (highest)",2.2,np,"**"
"Weighted count of Person level","87","Man","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","87","Man","Decile 2",2.5,np,"**"
"Weighted count of Person level","87","Man","Decile 3",1,np,"**"
"Weighted count of Person level","87","Man","Decile 4",1.9,np,"**"
"Weighted count of Person level","87","Man","Decile 5",6.2,np,"**"
"Weighted count of Person level","87","Man","Decile 6",0,0.00,
"Weighted count of Person level","87","Man","Decile 7",2.2,np,"**"
"Weighted count of Person level","87","Man","Decile 8",2.9,np,"**"
"Weighted count of Person level","87","Man","Decile 9",0,0.00,
"Weighted count of Person level","87","Man","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","87","Woman","Decile 1 (lowest)",2.7,np,"**"
"Weighted count of Person level","87","Woman","Decile 2",2.3,np,"**"
"Weighted count of Person level","87","Woman","Decile 3",0,0.00,
"Weighted count of Person level","87","Woman","Decile 4",3.8,np,"**"
"Weighted count of Person level","87","Woman","Decile 5",2.1,np,"**"
"Weighted count of Person level","87","Woman","Decile 6",2.1,np,"**"
"Weighted count of Person level","87","Woman","Decile 7",4.3,np,"**"
"Weighted count of Person level","87","Woman","Decile 8",0,0.00,
"Weighted count of Person level","87","Woman","Decile 9",2.5,np,"**"
"Weighted count of Person level","87","Woman","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","87","Non-binary","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","87","Non-binary","Decile 2",0,0.00,
"Weighted count of Person level","87","Non-binary","Decile 3",0,0.00,
"Weighted count of Person level","87","Non-binary","Decile 4",0,0.00,
"Weighted count of Person level","87","Non-binary","Decile 5",0,0.00,
"Weighted count of Person level","87","Non-binary","Decile 6",0,0.00,
"Weighted count of Person level","87","Non-binary","Decile 7",0,0.00,
"Weighted count of Person level","87","Non-binary","Decile 8",0,0.00,
"Weighted count of Person level","87","Non-binary","Decile 9",0,0.00,
"Weighted count of Person level","87","Non-binary","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","87","Total","Decile 1 (lowest)",5.9,45.21,"*"
"Weighted count of Person level","87","Total","Decile 2",6.3,43.15,"*"
"Weighted count of Person level","87","Total","Decile 3",1,np,"**"
"Weighted count of Person level","87","Total","Decile 4",7.7,38.99,"*"
"Weighted count of Person level","87","Total","Decile 5",14,39.62,"*"
"Weighted count of Person level","87","Total","Decile 6",3.9,np,"**"
"Weighted count of Person level","87","Total","Decile 7",3.2,np,"**"
"Weighted count of Person level","87","Total","Decile 8",2.9,np,"**"
"Weighted count of Person level","87","Total","Decile 9",6.6,45.23,"*"
"Weighted count of Person level","87","Total","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","88","Man","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","88","Man","Decile 2",0,0.00,
"Weighted count of Person level","88","Man","Decile 3",0,0.00,
"Weighted count of Person level","88","Man","Decile 4",0,0.00,
"Weighted count of Person level","88","Man","Decile 5",0,0.00,
"Weighted count of Person level","88","Man","Decile 6",2,np,"**"
"Weighted count of Person level","88","Man","Decile 7",4.4,np,"**"
"Weighted count of Person level","88","Man","Decile 8",0,0.00,
"Weighted count of Person level","88","Man","Decile 9",3.7,np,"**"
"Weighted count of Person level","88","Man","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","88","Woman","Decile 1 (lowest)",4.5,np,"**"
"Weighted count of Person level","88","Woman","Decile 2",5.9,np,"**"
"Weighted count of Person level","88","Woman","Decile 3",0,0.00,
"Weighted count of Person level","88","Woman","Decile 4",8.3,np,"**"
"Weighted count of Person level","88","Woman","Decile 5",0,0.00,
"Weighted count of Person level","88","Woman","Decile 6",3.1,np,"**"
"Weighted count of Person level","88","Woman","Decile 7",0,0.00,
"Weighted count of Person level","88","Woman","Decile 8",1.8,48.62,"*"
"Weighted count of Person level","88","Woman","Decile 9",0,0.00,
"Weighted count of Person level","88","Woman","Decile 10 (highest)",6.4,np,"**"
"Weighted count of Person level","88","Non-binary","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","88","Non-binary","Decile 2",0,0.00,
"Weighted count of Person level","88","Non-binary","Decile 3",0,0.00,
"Weighted count of Person level","88","Non-binary","Decile 4",0,0.00,
"Weighted count of Person level","88","Non-binary","Decile 5",0,0.00,
"Weighted count of Person level","88","Non-binary","Decile 6",0,0.00,
"Weighted count of Person level","88","Non-binary","Decile 7",0,0.00,
"Weighted count of Person level","88","Non-binary","Decile 8",0,0.00,
"Weighted count of Person level","88","Non-binary","Decile 9",0,0.00,
"Weighted count of Person level","88","Non-binary","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","88","Total","Decile 1 (lowest)",4.5,np,"**"
"Weighted count of Person level","88","Total","Decile 2",5.9,np,"**"
"Weighted count of Person level","88","Total","Decile 3",0,0.00,
"Weighted count of Person level","88","Total","Decile 4",8.3,np,"**"
"Weighted count of Person level","88","Total","Decile 5",2.2,np,"**"
"Weighted count of Person level","88","Total","Decile 6",2.6,np,"**"
"Weighted count of Person level","88","Total","Decile 7",6.5,np,"**"
"Weighted count of Person level","88","Total","Decile 8",1.8,48.62,"*"
"Weighted count of Person level","88","Total","Decile 9",4.4,np,"**"
"Weighted count of Person level","88","Total","Decile 10 (highest)",11.4,37.66,"*"
"Weighted count of Person level","89","Man","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","89","Man","Decile 2",0,0.00,
"Weighted count of Person level","89","Man","Decile 3",0,0.00,
"Weighted count of Person level","89","Man","Decile 4",0,0.00,
"Weighted count of Person level","89","Man","Decile 5",2.9,np,"**"
"Weighted count of Person level","89","Man","Decile 6",0,0.00,
"Weighted count of Person level","89","Man","Decile 7",1.9,np,"**"
"Weighted count of Person level","89","Man","Decile 8",0,0.00,
"Weighted count of Person level","89","Man","Decile 9",0,0.00,
"Weighted count of Person level","89","Man","Decile 10 (highest)",1.2,np,"**"
"Weighted count of Person level","89","Woman","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","89","Woman","Decile 2",9,43.33,"*"
"Weighted count of Person level","89","Woman","Decile 3",0,0.00,
"Weighted count of Person level","89","Woman","Decile 4",2.3,np,"**"
"Weighted count of Person level","89","Woman","Decile 5",0,0.00,
"Weighted count of Person level","89","Woman","Decile 6",0,0.00,
"Weighted count of Person level","89","Woman","Decile 7",0,0.00,
"Weighted count of Person level","89","Woman","Decile 8",0,0.00,
"Weighted count of Person level","89","Woman","Decile 9",10.5,np,"**"
"Weighted count of Person level","89","Woman","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","89","Non-binary","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","89","Non-binary","Decile 2",0,0.00,
"Weighted count of Person level","89","Non-binary","Decile 3",0,0.00,
"Weighted count of Person level","89","Non-binary","Decile 4",0,0.00,
"Weighted count of Person level","89","Non-binary","Decile 5",0,0.00,
"Weighted count of Person level","89","Non-binary","Decile 6",0,0.00,
"Weighted count of Person level","89","Non-binary","Decile 7",0,0.00,
"Weighted count of Person level","89","Non-binary","Decile 8",0,0.00,
"Weighted count of Person level","89","Non-binary","Decile 9",0,0.00,
"Weighted count of Person level","89","Non-binary","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","89","Total","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","89","Total","Decile 2",9,43.33,"*"
"Weighted count of Person level","89","Total","Decile 3",3.4,np,"**"
"Weighted count of Person level","89","Total","Decile 4",7.8,np,"**"
"Weighted count of Person level","89","Total","Decile 5",2.4,np,"**"
"Weighted count of Person level","89","Total","Decile 6",1.5,np,"**"
"Weighted count of Person level","89","Total","Decile 7",1.9,np,"**"
"Weighted count of Person level","89","Total","Decile 8",2.4,np,"**"
"Weighted count of Person level","89","Total","Decile 9",10.5,np,"**"
"Weighted count of Person level","89","Total","Decile 10 (highest)",2.1,np,"**"
"Weighted count of Person level","90","Man","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","90","Man","Decile 2",0,0.00,
"Weighted count of Person level","90","Man","Decile 3",0,0.00,
"Weighted count of Person level","90","Man","Decile 4",0,0.00,
"Weighted count of Person level","90","Man","Decile 5",0,0.00,
"Weighted count of Person level","90","Man","Decile 6",0,0.00,
"Weighted count of Person level","90","Man","Decile 7",1.4,np,"**"
"Weighted count of Person level","90","Man","Decile 8",0,0.00,
"Weighted count of Person level","90","Man","Decile 9",0,0.00,
"Weighted count of Person level","90","Man","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","90","Woman","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","90","Woman","Decile 2",0,0.00,
"Weighted count of Person level","90","Woman","Decile 3",0,0.00,
"Weighted count of Person level","90","Woman","Decile 4",0,0.00,
"Weighted count of Person level","90","Woman","Decile 5",0,0.00,
"Weighted count of Person level","90","Woman","Decile 6",0,0.00,
"Weighted count of Person level","90","Woman","Decile 7",0,0.00,
"Weighted count of Person level","90","Woman","Decile 8",0,0.00,
"Weighted count of Person level","90","Woman","Decile 9",3.8,np,"**"
"Weighted count of Person level","90","Woman","Decile 10 (highest)",1.2,np,"**"
"Weighted count of Person level","90","Non-binary","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","90","Non-binary","Decile 2",0,0.00,
"Weighted count of Person level","90","Non-binary","Decile 3",0,0.00,
"Weighted count of Person level","90","Non-binary","Decile 4",0,0.00,
"Weighted count of Person level","90","Non-binary","Decile 5",0,0.00,
"Weighted count of Person level","90","Non-binary","Decile 6",0,0.00,
"Weighted count of Person level","90","Non-binary","Decile 7",0,0.00,
"Weighted count of Person level","90","Non-binary","Decile 8",0,0.00,
"Weighted count of Person level","90","Non-binary","Decile 9",0,0.00,
"Weighted count of Person level","90","Non-binary","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","90","Total","Decile 1 (lowest)",1.8,np,"**"
"Weighted count of Person level","90","Total","Decile 2",0,0.00,
"Weighted count of Person level","90","Total","Decile 3",0,0.00,
"Weighted count of Person level","90","Total","Decile 4",2.5,np,"**"
"Weighted count of Person level","90","Total","Decile 5",0,0.00,
"Weighted count of Person level","90","Total","Decile 6",1.9,np,"**"
"Weighted count of Person level","90","Total","Decile 7",3.4,49.53,"*"
"Weighted count of Person level","90","Total","Decile 8",0,0.00,
"Weighted count of Person level","90","Total","Decile 9",3.1,np,"**"
"Weighted count of Person level","90","Total","Decile 10 (highest)",1.2,np,"**"
"Weighted count of Person level","91","Man","Decile 1 (lowest)",5,np,"**"
"Weighted count of Person level","91","Man","Decile 2",0,0.00,
"Weighted count of Person level","91","Man","Decile 3",0,0.00,
"Weighted count of Person level","91","Man","Decile 4",0,0.00,
"Weighted count of Person level","91","Man","Decile 5",0,0.00,
"Weighted count of Person level","91","Man","Decile 6",0,0.00,
"Weighted count of Person level","91","Man","Decile 7",0,0.00,
"Weighted count of Person level","91","Man","Decile 8",0,0.00,
"Weighted count of Person level","91","Man","Decile 9",0,0.00,
"Weighted count of Person level","91","Man","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","91","Woman","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","91","Woman","Decile 2",0,0.00,
"Weighted count of Person level","91","Woman","Decile 3",1.5,np,"**"
"Weighted count of Person level","91","Woman","Decile 4",0,0.00,
"Weighted count of Person level","91","Woman","Decile 5",0,0.00,
"Weighted count of Person level","91","Woman","Decile 6",0,0.00,
"Weighted count of Person level","91","Woman","Decile 7",0,0.00,
"Weighted count of Person level","91","Woman","Decile 8",0,0.00,
"Weighted count of Person level","91","Woman","Decile 9",3.8,np,"**"
"Weighted count of Person level","91","Woman","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","91","Non-binary","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","91","Non-binary","Decile 2",0,0.00,
"Weighted count of Person level","91","Non-binary","Decile 3",0,0.00,
"Weighted count of Person level","91","Non-binary","Decile 4",0,0.00,
"Weighted count of Person level","91","Non-binary","Decile 5",0,0.00,
"Weighted count of Person level","91","Non-binary","Decile 6",0,0.00,
"Weighted count of Person level","91","Non-binary","Decile 7",0,0.00,
"Weighted count of Person level","91","Non-binary","Decile 8",0,0.00,
"Weighted count of Person level","91","Non-binary","Decile 9",0,0.00,
"Weighted count of Person level","91","Non-binary","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","91","Total","Decile 1 (lowest)",4.8,np,"**"
"Weighted count of Person level","91","Total","Decile 2",2.6,np,"**"
"Weighted count of Person level","91","Total","Decile 3",1.5,np,"**"
"Weighted count of Person level","91","Total","Decile 4",0,0.00,
"Weighted count of Person level","91","Total","Decile 5",0,0.00,
"Weighted count of Person level","91","Total","Decile 6",0,0.00,
"Weighted count of Person level","91","Total","Decile 7",0,0.00,
"Weighted count of Person level","91","Total","Decile 8",0,0.00,
"Weighted count of Person level","91","Total","Decile 9",6.4,np,"**"
"Weighted count of Person level","91","Total","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","92","Man","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","92","Man","Decile 2",0,0.00,
"Weighted count of Person level","92","Man","Decile 3",0,0.00,
"Weighted count of Person level","92","Man","Decile 4",0,0.00,
"Weighted count of Person level","92","Man","Decile 5",0,0.00,
"Weighted count of Person level","92","Man","Decile 6",0,0.00,
"Weighted count of Person level","92","Man","Decile 7",0,0.00,
"Weighted count of Person level","92","Man","Decile 8",0,0.00,
"Weighted count of Person level","92","Man","Decile 9",0,0.00,
"Weighted count of Person level","92","Man","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","92","Woman","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","92","Woman","Decile 2",0,0.00,
"Weighted count of Person level","92","Woman","Decile 3",2.5,np,"**"
"Weighted count of Person level","92","Woman","Decile 4",0,0.00,
"Weighted count of Person level","92","Woman","Decile 5",0,0.00,
"Weighted count of Person level","92","Woman","Decile 6",0,0.00,
"Weighted count of Person level","92","Woman","Decile 7",4.1,np,"**"
"Weighted count of Person level","92","Woman","Decile 8",2.3,np,"**"
"Weighted count of Person level","92","Woman","Decile 9",2.5,np,"**"
"Weighted count of Person level","92","Woman","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","92","Non-binary","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","92","Non-binary","Decile 2",0,0.00,
"Weighted count of Person level","92","Non-binary","Decile 3",0,0.00,
"Weighted count of Person level","92","Non-binary","Decile 4",0,0.00,
"Weighted count of Person level","92","Non-binary","Decile 5",0,0.00,
"Weighted count of Person level","92","Non-binary","Decile 6",0,0.00,
"Weighted count of Person level","92","Non-binary","Decile 7",0,0.00,
"Weighted count of Person level","92","Non-binary","Decile 8",0,0.00,
"Weighted count of Person level","92","Non-binary","Decile 9",0,0.00,
"Weighted count of Person level","92","Non-binary","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","92","Total","Decile 1 (lowest)",4.7,np,"**"
"Weighted count of Person level","92","Total","Decile 2",0,0.00,
"Weighted count of Person level","92","Total","Decile 3",2.5,np,"**"
"Weighted count of Person level","92","Total","Decile 4",0,0.00,
"Weighted count of Person level","92","Total","Decile 5",0,0.00,
"Weighted count of Person level","92","Total","Decile 6",0,0.00,
"Weighted count of Person level","92","Total","Decile 7",4.1,np,"**"
"Weighted count of Person level","92","Total","Decile 8",2.3,np,"**"
"Weighted count of Person level","92","Total","Decile 9",2.5,np,"**"
"Weighted count of Person level","92","Total","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","93","Man","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","93","Man","Decile 2",0,0.00,
"Weighted count of Person level","93","Man","Decile 3",0,0.00,
"Weighted count of Person level","93","Man","Decile 4",0,0.00,
"Weighted count of Person level","93","Man","Decile 5",0,0.00,
"Weighted count of Person level","93","Man","Decile 6",0,0.00,
"Weighted count of Person level","93","Man","Decile 7",0,0.00,
"Weighted count of Person level","93","Man","Decile 8",0,0.00,
"Weighted count of Person level","93","Man","Decile 9",0,0.00,
"Weighted count of Person level","93","Man","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","93","Woman","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","93","Woman","Decile 2",0,0.00,
"Weighted count of Person level","93","Woman","Decile 3",0,0.00,
"Weighted count of Person level","93","Woman","Decile 4",0,0.00,
"Weighted count of Person level","93","Woman","Decile 5",0,0.00,
"Weighted count of Person level","93","Woman","Decile 6",0,0.00,
"Weighted count of Person level","93","Woman","Decile 7",0,0.00,
"Weighted count of Person level","93","Woman","Decile 8",0,0.00,
"Weighted count of Person level","93","Woman","Decile 9",0,0.00,
"Weighted count of Person level","93","Woman","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","93","Non-binary","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","93","Non-binary","Decile 2",0,0.00,
"Weighted count of Person level","93","Non-binary","Decile 3",0,0.00,
"Weighted count of Person level","93","Non-binary","Decile 4",0,0.00,
"Weighted count of Person level","93","Non-binary","Decile 5",0,0.00,
"Weighted count of Person level","93","Non-binary","Decile 6",0,0.00,
"Weighted count of Person level","93","Non-binary","Decile 7",0,0.00,
"Weighted count of Person level","93","Non-binary","Decile 8",0,0.00,
"Weighted count of Person level","93","Non-binary","Decile 9",0,0.00,
"Weighted count of Person level","93","Non-binary","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","93","Total","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","93","Total","Decile 2",0,0.00,
"Weighted count of Person level","93","Total","Decile 3",1.4,np,"**"
"Weighted count of Person level","93","Total","Decile 4",0,0.00,
"Weighted count of Person level","93","Total","Decile 5",0,0.00,
"Weighted count of Person level","93","Total","Decile 6",1.5,np,"**"
"Weighted count of Person level","93","Total","Decile 7",0.5,np,"**"
"Weighted count of Person level","93","Total","Decile 8",0,0.00,
"Weighted count of Person level","93","Total","Decile 9",0,0.00,
"Weighted count of Person level","93","Total","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","94","Man","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","94","Man","Decile 2",0,0.00,
"Weighted count of Person level","94","Man","Decile 3",0,0.00,
"Weighted count of Person level","94","Man","Decile 4",0,0.00,
"Weighted count of Person level","94","Man","Decile 5",0,0.00,
"Weighted count of Person level","94","Man","Decile 6",0,0.00,
"Weighted count of Person level","94","Man","Decile 7",0,0.00,
"Weighted count of Person level","94","Man","Decile 8",0,0.00,
"Weighted count of Person level","94","Man","Decile 9",0,0.00,
"Weighted count of Person level","94","Man","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","94","Woman","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","94","Woman","Decile 2",0,0.00,
"Weighted count of Person level","94","Woman","Decile 3",0,0.00,
"Weighted count of Person level","94","Woman","Decile 4",0,0.00,
"Weighted count of Person level","94","Woman","Decile 5",3,np,"**"
"Weighted count of Person level","94","Woman","Decile 6",0,0.00,
"Weighted count of Person level","94","Woman","Decile 7",0,0.00,
"Weighted count of Person level","94","Woman","Decile 8",0,0.00,
"Weighted count of Person level","94","Woman","Decile 9",0,0.00,
"Weighted count of Person level","94","Woman","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","94","Non-binary","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","94","Non-binary","Decile 2",0,0.00,
"Weighted count of Person level","94","Non-binary","Decile 3",0,0.00,
"Weighted count of Person level","94","Non-binary","Decile 4",0,0.00,
"Weighted count of Person level","94","Non-binary","Decile 5",0,0.00,
"Weighted count of Person level","94","Non-binary","Decile 6",0,0.00,
"Weighted count of Person level","94","Non-binary","Decile 7",0,0.00,
"Weighted count of Person level","94","Non-binary","Decile 8",0,0.00,
"Weighted count of Person level","94","Non-binary","Decile 9",0,0.00,
"Weighted count of Person level","94","Non-binary","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","94","Total","Decile 1 (lowest)",6.3,np,"**"
"Weighted count of Person level","94","Total","Decile 2",0,0.00,
"Weighted count of Person level","94","Total","Decile 3",0,0.00,
"Weighted count of Person level","94","Total","Decile 4",0,0.00,
"Weighted count of Person level","94","Total","Decile 5",3,np,"**"
"Weighted count of Person level","94","Total","Decile 6",0,0.00,
"Weighted count of Person level","94","Total","Decile 7",0,0.00,
"Weighted count of Person level","94","Total","Decile 8",0,0.00,
"Weighted count of Person level","94","Total","Decile 9",0,0.00,
"Weighted count of Person level","94","Total","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","95","Man","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","95","Man","Decile 2",0,0.00,
"Weighted count of Person level","95","Man","Decile 3",0,0.00,
"Weighted count of Person level","95","Man","Decile 4",0,0.00,
"Weighted count of Person level","95","Man","Decile 5",0,0.00,
"Weighted count of Person level","95","Man","Decile 6",0,0.00,
"Weighted count of Person level","95","Man","Decile 7",0,0.00,
"Weighted count of Person level","95","Man","Decile 8",0,0.00,
"Weighted count of Person level","95","Man","Decile 9",0,0.00,
